player_api_id,player_name,team_api_id,team_fifa_api_id,team_name,team_long_name,Country,League,season,PiyasaDegeri
30675,Michael Essien,8564,47,Milan,Milan,Italy,Italy Serie A,2014/2015,800000
304860,Michael Frey,10199,897,FC Luzern,FC Luzern,Switzerland,Switzerland Super League,2015/2016,2500000
35398,Michael Gardyne,8649,631,Ross County FC,Ross County FC,Scotland,Scotland Premier League,2015/2016,375000
198316,Michael Gregoritsch,9790,28,Hamburger SV,Hamburger SV,Germany,Germany 1. Bundesliga,2015/2016,3500000
464500,Michael Heinloth,8460,10030,SC Paderborn 07,SC Paderborn 07,Germany,Germany 1. Bundesliga,2014/2015,450000
424128,Michael Heylen,8635,229,RSC Anderlecht,RSC Anderlecht,Belgium,Belgium Jupiler League,2015/2016,1200000
354485,Michael Jordan N'Kololo,7819,210,SM Caen,SM Caen,France,France Ligue 1,2015/2016,700000
290410,Michael Keane,8191,1796,Burnley,Burnley,England,England Premier League,2014/2015,8000000
662818,Michael Kempter,10243,894,FC Zürich,FC Zürich,Switzerland,Switzerland Super League,2015/2016,150000
32148,Michael Kightly,8191,1796,Burnley,Burnley,England,England Premier League,2014/2015,1500000
39215,Michael Krohn-Dehli,8302,481,Sevilla FC,Sevilla FC,Spain,Spain LIGA BBVA,2015/2016,3500000
280046,Michael Lallemand,8571,100081,KV Kortrijk,KV Kortrijk,Belgium,Belgium Jupiler League,2015/2016,300000
95216,Michael Lang,9931,896,FC Basel,FC Basel,Switzerland,Switzerland Super League,2015/2016,4500000
41066,Michael McGovern,8429,184,Hamilton Academical FC,Hamilton Academical FC,Scotland,Scotland Premier League,2015/2016,500000
282253,Michael O'Halloran,8467,100804,St. Johnstone FC,St. Johnstone FC,Scotland,Scotland Premier League,2015/2016,500000
371538,Michael Olaitan,8571,100081,KV Kortrijk,KV Kortrijk,Belgium,Belgium Jupiler League,2015/2016,500000
67302,Michael Perrier,10179,110770,FC Sion,FC Sion,Switzerland,Switzerland Super League,2014/2015,250000
112981,Michael Siegfried,10191,1715,FC Thun,FC Thun,Switzerland,Switzerland Super League,2015/2016,750000
193410,Michael Uchebo,8613,1898,Boavista FC,Boavista FC,Portugal,Portugal Liga ZON Sagres,2015/2016,350000
158545,Michail Antonio,8654,19,West Ham United,West Ham United,England,England Premier League,2015/2016,13000000
138159,Michal Buchalik,10265,1873,Wisła Kraków,Wisła Kraków,Poland,Poland Ekstraklasa,2014/2015,100000
190801,Michal Chrapek,8030,111091,Lechia Gdańsk,Lechia Gdańsk,Poland,Poland Ekstraklasa,2015/2016,550000
277936,Michal Efir,1601,874,Ruch Chorzów,Ruch Chorzów,Poland,Poland Ekstraklasa,2015/2016,100000
488960,Michal Helik,1601,874,Ruch Chorzów,Ruch Chorzów,Poland,Poland Ekstraklasa,2014/2015,150000
147616,Michal Janota,8020,2000002,Polonia Bytom,Polonia Bytom,Poland,Poland Ekstraklasa,2015/2016,150000
463810,Michal Koj,1601,874,Ruch Chorzów,Ruch Chorzów,Poland,Poland Ekstraklasa,2015/2016,250000
206792,Michal Kucharczyk,8673,1871,Legia Warszawa,Legia Warszawa,Poland,Poland Ekstraklasa,2015/2016,1200000
208813,Michal Mak,8030,111091,Lechia Gdańsk,Lechia Gdańsk,Poland,Poland Ekstraklasa,2015/2016,600000
275763,Michal Markowski,177361,2000005,Termalica Bruk-Bet Nieciecza,Termalica Bruk-Bet Nieciecza,Poland,Poland Ekstraklasa,2015/2016,325000
309348,Michal Maslowski,8673,1871,Legia Warszawa,Legia Warszawa,Poland,Poland Ekstraklasa,2015/2016,300000
181654,Michal Miskiewicz,10265,1873,Wisła Kraków,Wisła Kraków,Poland,Poland Ekstraklasa,2015/2016,200000
114816,Michal Pazdan,8673,1871,Legia Warszawa,Legia Warszawa,Poland,Poland Ekstraklasa,2015/2016,3000000
490184,Michal Przybyla,8245,111083,Korona Kielce,Korona Kielce,Poland,Poland Ekstraklasa,2015/2016,150000
252672,Michal Szromnik,9938,181,Dundee United,Dundee United,Scotland,Scotland Premier League,2015/2016,150000
505035,Michal Walski,8023,110746,Pogoń Szczecin,Pogoń Szczecin,Poland,Poland Ekstraklasa,2015/2016,150000
189111,Michal Zyro,8673,1871,Legia Warszawa,Legia Warszawa,Poland,Poland Ekstraklasa,2015/2016,1000000
166111,Michel Herrero,10267,461,Valencia CF,Valencia CF,Spain,Spain LIGA BBVA,2014/2015,700000
92532,Michel Morganella,8540,1843,Palermo,Palermo,Italy,Italy Serie A,2015/2016,1000000
37193,Michel Vorm,8586,18,Tottenham Hotspur,Tottenham Hotspur,England,England Premier League,2015/2016,5000000
97502,Michelangelo Albertazzi,9876,206,Hellas Verona,Hellas Verona,Italy,Italy Serie A,2015/2016,400000
239213,Michele Camporese,8534,1746,Empoli,Empoli,Italy,Italy Serie A,2015/2016,400000
8777,Michele Polverino,9824,286,FC Vaduz,FC Vaduz,Switzerland,Switzerland Super League,2014/2015,300000
45898,Michiel Hemmen,7788,647,SC Cambuur,SC Cambuur,Netherlands,Netherlands Eredivisie,2014/2015,250000
208985,Michiel Jonckheere,8573,682,KV Oostende,KV Oostende,Belgium,Belgium Jupiler League,2015/2016,1000000
110161,Michiel Kramer,10235,246,Feyenoord,Feyenoord,Netherlands,Netherlands Eredivisie,2015/2016,3000000
118528,Michu,10003,1960,Swansea City,Swansea City,England,England Premier League,2014/2015,1000000
248689,Michy Batshuayi,8592,219,Olympique de Marseille,Olympique de Marseille,France,France Ligue 1,2015/2016,25000000
28199,Mickael Antoine-Curier,8429,184,Hamilton Academical FC,Hamilton Academical FC,Scotland,Scotland Premier League,2014/2015,100000
120082,Mickael Facchinetti,10190,898,FC St. Gallen,FC St. Gallen,Switzerland,Switzerland Super League,2015/2016,700000
200509,Mickael Le Bihan,9831,72,OGC Nice,OGC Nice,France,France Ligue 1,2015/2016,1500000
46448,Mickael Tacalfred,9837,379,Stade de Reims,Stade de Reims,France,France Ligue 1,2015/2016,250000
522673,Mickael Tirpan,274581,2000004,Royal Excel Mouscron,Royal Excel Mouscron,Belgium,Belgium Jupiler League,2015/2016,300000
352365,Mickey van der Hart,6413,1914,PEC Zwolle,PEC Zwolle,Netherlands,Netherlands Eredivisie,2015/2016,800000
73977,Migjen Basha,10199,897,FC Luzern,FC Luzern,Switzerland,Switzerland Super League,2015/2016,700000
33845,Miguel Angel Moya,9906,240,Atlético Madrid,Atlético Madrid,Spain,Spain LIGA BBVA,2014/2015,4000000
114769,Miguel Britos,9817,1795,Watford,Watford,England,England Premier League,2015/2016,3500000
673749,Miguel Cardoso,6367,2000001,Uniao da Madeira,Uniao da Madeira,Portugal,Portugal Liga ZON Sagres,2015/2016,300000
11840,Miguel Fidalgo,6367,2000001,Uniao da Madeira,Uniao da Madeira,Portugal,Portugal Liga ZON Sagres,2015/2016,150000
71724,Miguel Layun,9773,236,FC Porto,FC Porto,Portugal,Portugal Liga ZON Sagres,2015/2016,10000000
150080,Miguel Lopes,7878,110832,Granada CF,Granada CF,Spain,Spain LIGA BBVA,2015/2016,3000000
240935,Miguel Lourenco,10238,665,Vitória Setúbal,Vitória Setúbal,Portugal,Portugal Liga ZON Sagres,2015/2016,250000
164120,Miguel Oliveira,158085,112513,FC Arouca,FC Arouca,Portugal,Portugal Liga ZON Sagres,2014/2015,150000
38449,Miguel Pallardo,9860,80,Heart of Midlothian,Heart of Midlothian,Scotland,Scotland Premier League,2015/2016,500000
45359,Miguel Pedro,10238,665,Vitória Setúbal,Vitória Setúbal,Portugal,Portugal Liga ZON Sagres,2014/2015,350000
317580,Miguel Rodrigues,10214,1891,CD Nacional,CD Nacional,Portugal,Portugal Liga ZON Sagres,2015/2016,600000
164128,Miguel Rosa,9807,1889,CF Os Belenenses,CF Os Belenenses,Portugal,Portugal Liga ZON Sagres,2015/2016,2750000
571298,Miguel Silva,7844,1887,Vitória Guimarães,Vitória Guimarães,Portugal,Portugal Liga ZON Sagres,2015/2016,2500000
41470,Miguel Torres,9864,573,Málaga CF,Málaga CF,Spain,Spain LIGA BBVA,2015/2016,2000000
470361,Miguel Vieira,6403,1892,FC Paços de Ferreira,FC Paços de Ferreira,Portugal,Portugal Liga ZON Sagres,2015/2016,500000
196957,Mihai Alexandru Roman,8464,1910,N.E.C.,N.E.C.,Netherlands,Netherlands Eredivisie,2015/2016,750000
177716,Mihail Aleksandrov,8673,1871,Legia Warszawa,Legia Warszawa,Poland,Poland Ekstraklasa,2015/2016,600000
80229,Miiko Albornoz,9904,485,Hannover 96,Hannover 96,Germany,Germany 1. Bundesliga,2015/2016,1500000
448859,Mijat Gacinovic,9810,1824,Eintracht Frankfurt,Eintracht Frankfurt,Germany,Germany 1. Bundesliga,2015/2016,1500000
25791,Mijat Maric,9994,2007,Sporting Lokeren,Sporting Lokeren,Belgium,Belgium Jupiler League,2015/2016,700000
208348,Mijusko Bojovic,8475,110913,Waasland-Beveren,Waasland-Beveren,Belgium,Belgium Jupiler League,2014/2015,250000
194632,Mika,8613,1898,Boavista FC,Boavista FC,Portugal,Portugal Liga ZON Sagres,2015/2016,2000000
31701,Mikael Lustig,9925,78,Celtic,Celtic,Scotland,Scotland Premier League,2015/2016,3500000
37042,Mike Frantz,8358,25,SC Freiburg,SC Freiburg,Germany,Germany 1. Bundesliga,2014/2015,1750000
20645,Mike Havenaar,10217,650,ADO Den Haag,ADO Den Haag,Netherlands,Netherlands Eredivisie,2015/2016,2500000
451980,Mike Kleiber,10243,894,FC Zürich,FC Zürich,Switzerland,Switzerland Super League,2014/2015,100000
466439,Mike Maignan,8639,65,LOSC Lille,LOSC Lille,France,France Ligue 1,2015/2016,800000
213167,Mike Te Wierik,9791,100634,Heracles Almelo,Heracles Almelo,Netherlands,Netherlands Eredivisie,2015/2016,1000000
264860,Mike van der Hoorn,8593,245,Ajax,Ajax,Netherlands,Netherlands Eredivisie,2015/2016,2500000
259375,Mike van Duinen,9803,1902,Roda JC Kerkrade,Roda JC Kerkrade,Netherlands,Netherlands Eredivisie,2015/2016,800000
24899,Mike Williamson,10261,13,Newcastle United,Newcastle United,England,England Premier League,2014/2015,750000
310199,Mikel Agu,8342,231,Club Brugge KV,Club Brugge KV,Belgium,Belgium Jupiler League,2015/2016,1000000
75616,Mikel Arruabarrena,8372,467,SD Eibar,SD Eibar,Spain,Spain LIGA BBVA,2014/2015,400000
24011,Mikel Arteta,9825,1,Arsenal,Arsenal,England,England Premier League,2014/2015,2000000
154938,Mikel Balenziaga,8315,448,Athletic Club de Bilbao,Athletic Club de Bilbao,Spain,Spain LIGA BBVA,2015/2016,5000000
33960,Mikel Gonzalez,8560,457,Real Sociedad,Real Sociedad,Spain,Spain LIGA BBVA,2015/2016,2000000
678234,Mikel Oiarzabal,8560,457,Real Sociedad,Real Sociedad,Spain,Spain LIGA BBVA,2015/2016,8000000
43375,Mikel Rico,8315,448,Athletic Club de Bilbao,Athletic Club de Bilbao,Spain,Spain LIGA BBVA,2015/2016,3500000
38559,Mikel Saizar,7869,1867,Córdoba CF,Córdoba CF,Spain,Spain LIGA BBVA,2014/2015,250000
182224,Mikel San Jose,8315,448,Athletic Club de Bilbao,Athletic Club de Bilbao,Spain,Spain LIGA BBVA,2015/2016,10000000
179218,Mikhail Rosheuvel,7788,647,SC Cambuur,SC Cambuur,Netherlands,Netherlands Eredivisie,2015/2016,500000
150770,Miku,8370,480,Rayo Vallecano,Rayo Vallecano,Spain,Spain LIGA BBVA,2015/2016,2500000
141699,Milan Badelj,8535,110374,Fiorentina,Fiorentina,Italy,Italy Serie A,2015/2016,10000000
40016,Milan Bisevac,8543,46,Lazio,Lazio,Italy,Italy Serie A,2015/2016,1000000
108381,Milan Djuric,9880,110915,Cesena,Cesena,Italy,Italy Serie A,2014/2015,1000000
504033,Milan Gajic,9827,59,Girondins de Bordeaux,Girondins de Bordeaux,France,France Ligue 1,2015/2016,1250000
119702,Milan Gajic,10192,900,BSC Young Boys,BSC Young Boys,Switzerland,Switzerland Super League,2015/2016,750000
309328,Milan Skriniar,9882,1837,Sampdoria,Sampdoria,Italy,Italy Serie A,2015/2016,1000000
108451,Milan Vilotic,10192,900,BSC Young Boys,BSC Young Boys,Switzerland,Switzerland Super League,2015/2016,1000000
45482,Milano Koenders,9791,100634,Heracles Almelo,Heracles Almelo,Netherlands,Netherlands Eredivisie,2014/2015,200000
8985,Mile Jedinak,9826,1799,Crystal Palace,Crystal Palace,England,England Premier League,2015/2016,5000000
28472,Miles Addison,8597,82,Kilmarnock,Kilmarnock,Scotland,Scotland Premier League,2015/2016,250000
262542,Miles Storey,8066,620,Inverness Caledonian Thistle,Inverness Caledonian Thistle,Scotland,Scotland Premier League,2015/2016,150000
387727,Milos Jojic,8722,31,1. FC Köln,1. FC Köln,Germany,Germany 1. Bundesliga,2015/2016,2000000
140932,Milos Kosanovic,9985,232,Standard de Liège,Standard de Liège,Belgium,Belgium Jupiler League,2015/2016,3000000
31314,Milos Krasic,8030,111091,Lechia Gdańsk,Lechia Gdańsk,Poland,Poland Ekstraklasa,2015/2016,500000
32760,Milos Maric,8475,110913,Waasland-Beveren,Waasland-Beveren,Belgium,Belgium Jupiler League,2015/2016,250000
92263,Milos Ninkovic,4087,111271,Évian Thonon Gaillard FC,Évian Thonon Gaillard FC,France,France Ligue 1,2014/2015,1000000
515333,Milos Veljkovic,8697,38,SV Werder Bremen,SV Werder Bremen,Germany,Germany 1. Bundesliga,2015/2016,500000
208814,Milosz Przybecki,8023,110746,Pogoń Szczecin,Pogoń Szczecin,Poland,Poland Ekstraklasa,2015/2016,200000
